-0.7968326	5.595645	-1.034799	-2.238633	-4.096664	4.119554	2.289417	-0.5349124	-3.582872	2.531467
-0.4631921	1.87043	-3.11701	1.850739	0.8658242	-1.32678	-3.581735	0.2171067	5.133803	-0.3136218
2.233165	3.683541	-5.513499	0.9730772	2.005965	-2.173345	-5.270863	1.127232	1.471281	-0.005414671
-2.453244	0.129712	0.4260313	0.2342859	-1.958327	4.13471	-5.873518	-2.312532	4.704456	1.959294
0.8538385	1.062036	-0.5118892	-2.813311	1.166952	5.769675	-2.470879	2.622814	-1.740158	2.816612
-0.2560831	5.574092	2.387746	0.5719724	3.749143	-0.7401842	2.212558	-0.196434	-0.9412819	0.9547413
0.1950123	-4.277749	3.030291	1.403614	1.324294	-2.807444	-2.20928	-1.797318	4.666836	0.05662859
1.294291	1.412051	-0.4732825	1.552293	-1.06046	-5.821521	2.570917	-1.934454	0.6046919	-0.7870181
0.9889595	-2.802634	0.5481832	-0.2709141	1.487881	-3.287715	-0.5229442	-2.58229	1.347814	-0.8857975
1.841546	-0.6626261	-0.6520397	-4.549299	2.979907	0.5051964	-1.041575	1.282617	-1.300489	-0.885468
1.812004	-5.832813	0.09060158	-0.974218	0.1897416	-0.9498401	1.153964	0.6764228	1.031604	2.008631
-2.056163	-1.255944	-1.381488	1.614811	1.621766	0.6377407	2.024753	-0.04016355	2.108643	-2.306708
1.535244	6.047145	-6.686017	0.2698172	-0.5491032	-2.04299	1.896887	-2.291071	0.8862338	2.559288
-0.4573222	1.024599	3.318515	1.584704	2.905189	-0.8955658	-3.821213	-0.03079029	-1.274837	-2.649496
2.139742	2.018569	-2.900344	-4.213664	1.612072	2.06512	3.557252	-0.3223997	-4.390009	1.564692
-2.684801	-0.9428448	1.209556	0.7265991	1.843317	2.936533	-1.117776	0.2148362	3.000744	0.8623444
-1.585652	1.22277	-3.262716	-1.873933	-2.111844	2.464636	-0.7681587	1.816839	1.150827	-1.399657
0.6538531	2.254029	2.006688	6.270617	-0.985706	-3.122491	2.577985	-0.6229124	-2.015434	3.430589
-0.3451198	-5.378221	-5.776021	0.7332882	0.3160962	1.872651	-1.205335	3.723057	7.316588	2.959653
-3.707758	-6.538412	-0.8674233	-2.947409	-2.127611	6.662026	-1.159494	-0.1793202	0.6279106	-5.770432
1.543395	2.272155	1.503987	-1.837787	1.388375	0.3642337	1.650638	1.897521	-3.728187	0.8105431
-0.5533147	-0.9124625	5.100923	1.444594	8.11061	1.573569	-1.491629	1.390628	-0.3569269	0.4113844
-3.515388	-2.81751	1.700956	-2.205648	-0.462766	7.749087	5.343193	-4.419133	-4.745136	-3.114449
3.235435	1.004367	-0.5554551	0.7237871	3.677048	-3.136554	1.931576	1.195232	-1.115102	4.036861
3.236807	2.32817	1.44664	-2.024406	2.871951	-3.045803	-1.194835	-2.728016	0.12173	3.527984
-1.616803	-3.488041	-1.819962	5.388494	2.690989	-2.840833	-6.814425	0.5600441	5.495274	-7.512393
-2.995176	-1.976685	-3.934975	4.879637	-3.651026	-0.4336783	-3.370834	0.3675301	9.098911	2.469966
0.4132612	-1.302314	0.1058479	3.115239	1.83346	-4.594714	-3.101116	0.1222733	4.398561	-1.553637
-1.517329	2.274739	-4.116748	3.392316	1.217237	0.3259129	0.4248843	-0.2652388	3.419832	2.116398
0.7742887	1.598938	-1.893234	-3.28495	0.8562869	2.592596	6.639408	2.734756	-4.151022	3.451473
0.5948892	-0.2293842	-1.885728	1.852095	3.009085	-2.826126	-2.532462	1.500886	3.503808	-2.024822
-1.016182	-3.507846	0.3885366	-1.265556	-0.6878985	0.89114	-2.125265	-1.266008	1.08154	-4.447203
0.6964862	1.61405	4.411778	-1.950862	-1.027733	1.164121	0.2960182	-1.5482	-4.862066	0.1699379
-2.100392	4.538936	-1.885398	5.842887	-0.9063613	-3.625358	-5.311695	0.1105359	5.792687	-2.95779
3.073172	-2.094069	3.898441	-1.034802	2.840558	-5.679601	1.934291	1.867473	-1.562051	-1.095116
-3.538235	3.254242	4.439909	9.559754	0.02743169	-2.08044	-4.987556	-0.04215605	4.246684	-0.22831
0.9839471	1.342391	0.05988756	-3.288468	1.67768	1.13385	0.6576294	-1.605435	-5.666152	-2.892711
-3.637468	3.055091	-0.8951871	4.555942	-1.658406	-2.378175	0.6121615	-0.4880595	1.815899	-5.768906
0.236218	0.2435288	1.421809	2.402425	-2.466971	0.6285872	0.8813437	-1.182252	-0.2747644	4.953965
-0.7951331	-6.280773	5.302133	-2.631564	1.831329	3.621884	2.038749	-1.393329	-5.211649	-3.587442
2.740273	4.863969	-2.042704	-0.9596264	-1.013126	-3.894915	2.071132	0.7514253	-1.957121	1.221602
-0.7492411	-0.9100742	-1.644298	-6.238735	-3.256003	3.455549	1.352916	2.112583	0.8822505	0.973249
-0.2036381	4.689386	-6.59964	0.1554381	-2.989064	0.6834679	6.941839	-2.094785	1.080475	5.901787
1.092141	1.180191	-4.146984	-4.50435	-1.995659	2.646655	-3.870981	3.205011	-0.3531002	0.2915667
1.686798	5.165298	-4.663042	0.206295	-1.010001	-3.209313	-1.620963	4.144312	1.514354	0.4620795
0.4478275	4.489778	-6.557605	4.191452	1.68867	-0.4877731	2.498633	3.028565	0.3507132	3.009353
0.4831231	-2.716943	4.800267	-4.181192	-0.1498055	0.9125961	4.912863	-3.937394	-4.874217	-0.8558148
-2.143747	5.033039	-0.2508281	-2.781777	-3.852545	4.274435	-2.56174	0.05170977	-2.401655	-2.594956
1.210316	-2.839482	1.634262	0.366461	2.075973	-2.600204	-0.07164166	1.718621	0.8864752	0.8996083
3.257371	5.523532	-1.760875	-2.568154	-0.8671004	-4.069992	0.04043921	-0.3670093	-1.701346	2.053359
0.3319417	1.293414	-1.997396	1.716334	1.95874	-2.102267	-1.319229	0.4352264	1.742021	-2.019803
2.41634	1.262904	-2.752473	-1.465431	1.264233	-5.599504	-0.2738809	0.9571376	1.262989	-2.848045
2.111302	-2.068285	2.31238	-4.456351	-1.238848	-0.6675266	-2.360885	1.14162	-2.567569	-2.363776
0.170501	-0.3050068	5.14371	3.93478	0.7205953	-4.405993	-3.761181	-2.176017	-0.1985833	-2.051726
1.43211	4.185283	-0.6172596	4.520436	2.958444	-10.15749	-5.663134	-2.167483	3.599052	-5.115934
-1.186084	-6.792515	1.688314	2.984401	2.210965	-3.091611	-5.991388	3.712844	7.26163	-4.955551
2.872383	-2.48752	-0.5876693	-1.752953	2.702718	-2.42013	-0.4670534	-0.2507045	1.241036	2.848421
-1.600199	-3.42833	5.374773	3.94788	2.540744	-1.541507	-3.172989	0.2298231	4.415423	-1.184098
1.589171	-3.869037	6.98161	-2.272183	1.128295	-1.244286	4.801373	-3.019698	-3.033103	2.504775
-1.101198	1.422978	0.3681121	1.280502	4.23689	-0.372661	-4.474114	5.834508	2.38783	-2.915099
-0.1353857	-4.477019	-6.540441	1.245379	2.231327	1.265521	-0.9534423	5.177556	3.693154	-1.72924
4.00748	1.688249	-3.789217	-2.879024	2.495168	-2.752173	-0.08589625	4.521044	0.4332576	2.242774
-0.1158417	-1.915209	1.623993	1.719267	1.743816	-1.662416	1.825879	-2.217275	-0.5418987	-0.4939098
0.18012	-7.628812	7.032403	-1.705781	4.901912	-1.094476	4.820306	-4.170632	-3.836055	-3.65051
0.1979268	1.57459	2.823428	1.37019	-1.414227	-1.762692	1.94345	-1.893833	-1.940756	1.408587
2.825452	3.267811	2.264105	-6.046299	-2.011727	-1.613212	5.735305	0.2715817	-9.494762	-2.725013
0.3018845	0.6405647	-2.719972	0.9221219	2.199825	-1.095276	3.0772	0.2502251	0.7331961	0.09165419
1.997133	3.678294	0.318427	4.77363	5.462397	-3.55165	-7.626275	5.469464	3.275491	1.552581
0.003370542	-1.358018	-1.592598	0.7782695	-2.293214	-0.4359041	1.439171	-2.612039	5.059024	5.331689
-1.90426	-1.681638	2.56745	1.312348	0.8683472	3.630383	2.133243	0.9885561	-3.865124	-1.013139
2.234212	-2.475261	-1.411426	-0.6285604	0.2597265	-0.2877886	2.165149	-2.04154	0.3901521	4.623634
-0.3989061	1.991358	5.353268	1.38293	-0.008202737	-1.517414	-0.2145598	-0.08846759	-3.260916	-2.47715
-0.5580711	6.901464	-0.6406083	1.621754	-2.282437	-0.9469282	-0.7106296	-0.5022244	-0.7260623	1.065835
2.590032	-5.935245	2.461	-3.688714	0.5352267	-2.242739	2.047518	-1.359667	0.08239458	1.614076
1.223136	3.63667	-0.5883213	-3.391772	-0.06816114	-1.215231	0.4334386	-1.181415	-2.174958	-1.433538
-5.671046	4.91829	-1.991077	1.867796	-5.777284	4.036784	1.016915	-0.4174339	-1.754992	-6.13969
0.5479603	5.376368	-1.574461	-4.00556	-0.009900954	-0.6104155	-6.31713	0.9245737	0.6130206	-4.372508
2.023763	6.243814	-1.818846	0.9446125	-4.584111	-1.595407	4.508859	-5.314126	-1.795881	7.582597
-0.9423138	-0.1526985	-2.862666	-3.166734	-0.3614854	2.134013	3.120453	0.9772455	-0.4949716	-1.887814
-1.802379	3.51195	-0.41076	-0.5761242	-0.8247265	-1.299104	0.2095109	0.105962	-1.436151	-6.714511
0.1766632	1.744399	-7.965654	-0.6970661	-0.9396098	-1.914371	-2.190062	3.773501	5.879709	-0.5942289
4.633297	5.670553	0.9528088	-2.046341	3.098189	-5.030241	-5.39067	2.834167	-1.31584	-0.3257836
1.761738	0.5011564	-2.718922	-0.7788537	-1.635799	-2.593698	-0.8064383	0.2714436	1.018066	-0.1028981
1.989625	5.606128	1.943311	-1.355947	1.442345	-0.394633	-9.809494	4.165248	-4.237673	-4.627596
0.3195238	-2.294054	0.1459894	-3.490223	0.772328	2.128822	-0.002975978	2.789315	-1.861986	-1.816005
-0.7053913	-5.199538	1.098135	2.221731	4.740032	0.7440872	-0.7227841	-0.7628117	0.76061	-1.652931
0.1622923	0.1928368	-0.9717337	-1.986898	1.869479	4.119902	-2.657067	1.757343	-1.779566	-0.14343
-3.537048	6.665228	0.3254952	2.043502	-2.439273	3.277582	-0.3391599	-3.429403	-2.686466	-2.37338
3.537806	3.585483	2.70856	-0.9530795	1.692288	-4.495234	-0.5132303	0.07848338	-3.733086	0.121574
0.3376649	-4.804075	9.758768	0.1040282	5.208671	0.2549152	-3.356317	2.01141	-1.852376	-1.819815
-0.9514369	-0.1318929	2.163063	-1.677469	0.7501292	6.43041	-4.504689	1.473164	0.1671469	3.38387
-2.220343	0.1750279	-3.198137	0.09899701	-0.8202614	2.826067	-1.3986	0.1278913	3.782388	-0.3044055
2.121839	1.108379	-1.793144	1.62756	1.133728	-4.975939	4.267023	0.351293	0.8394472	2.037306
-3.704884	-1.471069	5.106973	0.6850857	4.473264	3.863431	-0.602006	0.9440489	-1.623767	-6.11625
-2.289642	-2.460095	1.536187	-1.819449	-3.395417	5.615791	1.318048	-0.8566743	-0.9671575	2.218048
0.25732	-3.277385	4.136489	1.93458	1.423502	-3.738004	2.027445	1.452654	1.696841	-0.4689014
1.152165	0.0931084	2.860349	0.5300848	2.421952	-3.788208	-2.219922	-0.3356486	-1.139484	-3.800293
-2.383325	1.228922	-0.9969696	-1.625894	-1.965399	4.952035	5.106808	-0.646398	-0.187422	4.461961
2.927762	-1.052777	-1.228715	3.926522	5.275491	-6.376386	-7.679863	3.56767	8.240069	1.315798
2.660491	1.132698	2.831969	1.592235	2.055333	-5.430613	-0.4301299	1.623045	0.8529223	2.422849
-0.4380658	-1.376224	2.869628	4.928051	0.121909	-3.948049	1.761288	-3.438031	3.330036	3.091969
1.666085	10.29203	-8.788849	-0.954546	-2.573746	-2.184953	-1.290517	3.640345	-0.8327096	-1.721133
2.618897	9.667823	-3.179723	-0.7993028	0.057937	-3.507603	1.142657	-0.8668994	-5.276895	-0.5691213
4.326142	4.03772	-0.3987205	1.25802	2.72934	-8.839555	0.4292311	1.636294	-1.174569	-1.013947
2.418115	3.452158	-2.873185	1.029368	0.1794546	-5.146881	2.165081	-2.849718	1.693936	3.300563
-0.4440633	3.318095	-3.668672	2.23805	-2.720259	-1.002294	-4.241398	-0.5254298	2.426136	-0.7001138
-2.824622	-6.209064	2.920598	1.854359	0.7549099	4.066602	2.734278	0.5673673	-0.39076	-0.9613034
0.03642094	-5.488103	-1.278427	-1.689568	-2.359595	2.071449	9.594489	-2.141688	0.1626068	5.787723
2.195573	1.279571	-3.142871	-1.094589	3.327452	-2.232449	-6.063434	3.103132	-0.2715792	-5.279616
0.9651932	-2.772886	-0.1934171	3.801509	7.253628	-2.651802	-5.188548	4.206069	2.220617	-3.267051
-1.423685	-0.8722579	-0.2292384	-0.4218894	-1.455618	0.316608	4.412974	-1.622894	0.1508817	-0.4104882
-2.368705	-5.635396	0.119124	3.363954	3.725926	2.922982	-3.355863	1.33029	5.788757	-0.2439304
-1.460875	-1.397386	-0.04795348	-0.9393043	-1.605919	3.296379	-0.3323719	0.2985926	0.7521872	0.4628792
-0.2881156	5.446903	-7.150713	-0.9269018	-3.249326	0.6931201	-2.500325	-0.1866197	2.576412	-0.8409456
-3.78225	-2.872277	0.4706196	4.662002	-0.8817078	2.101358	2.071172	-1.551373	2.783021	-0.3647827
0.7548862	0.2565289	-0.5924221	-2.861454	0.02104273	2.305916	0.3137528	0.8134676	-1.509807	1.415215
1.38206	-3.983121	-3.352747	-2.364131	1.17635	3.782332	-1.094065	3.904378	1.080277	3.776742
1.243296	5.199818	2.284193	-6.143897	0.2736757	1.820095	-1.007705	-0.3780978	-9.755746	-5.794508
-0.9809795	-7.93616	3.738998	2.688164	2.043123	-0.3562265	0.3906056	-0.3995468	3.269562	0.3343553
6.531066	5.34684	-0.8253999	-4.186499	-1.039601	-8.436914	2.577729	2.01326	-1.644962	5.231633
0.5426423	-6.85142	-1.650447	0.105294	0.9990223	-0.1307264	1.437097	2.490528	2.3464	0.2854906
4.310281	9.567689	-4.879103	-1.068002	1.226424	-2.146893	1.064118	-0.09779926	-3.243615	5.733554
0.5468296	1.893839	-2.343837	1.49863	1.018292	-0.6212422	-3.500872	-0.5739926	2.933506	2.263455
-0.9249387	-5.402451	-4.113283	-0.1296214	2.316971	1.758551	1.221535	-1.878302	0.09766862	-5.041728
-3.005862	9.223561	-3.116101	4.796939	2.338584	0.1560025	-1.218662	1.41229	0.9374954	-3.465956
2.012678	-2.91436	2.407875	-0.433549	0.8739183	-4.999266	0.9741176	0.8280615	2.627585	1.561488
0.2215301	6.442267	-0.5366397	-3.011435	-2.908089	4.053422	0.4786665	-1.257821	-5.745019	2.25351
-1.620612	-3.647741	5.218848	-0.6496709	-0.9530278	3.263291	4.901919	-4.354578	-1.579978	2.581041
0.7721674	-0.9545694	3.847406	-2.710106	-0.8016572	-2.840647	-6.868981	-1.831102	3.470104	-2.823173
-2.159569	0.9033033	-4.854819	0.8213769	-1.823925	4.052247	5.18026	-0.7017521	-0.7094066	1.928318
-0.5485324	-4.750872	1.562147	-1.907808	3.455723	3.856971	-0.00838634	0.7993541	-2.139367	-2.972278
0.4693479	2.695138	-1.513386	-1.554075	1.21453	-0.2575304	-4.717614	2.370104	0.9006483	-1.666208
2.118575	-1.846228	-1.698128	2.121858	2.331375	-4.953092	-2.966073	2.995354	5.083373	-0.3528047
0.3480475	-3.232433	2.30901	0.9523075	3.182775	-1.223056	-4.616597	1.210559	0.05845081	-5.168205
3.455957	2.031116	-2.474442	2.485158	3.144475	0.1166004	3.073282	-1.073567	-1.087148	9.739026
-3.248875	7.656767	-4.801721	0.2191904	-3.789468	3.01615	-4.301464	0.6304718	2.385324	-2.928867
0.001533702	1.380737	0.6158824	8.751605	2.537055	-3.823221	2.194986	-2.405314	1.698157	3.895706
0.7798002	-1.194007	0.642469	-0.02969014	0.4183705	-2.360207	6.72226	-3.038443	-3.815076	-1.141727
3.073695	3.910339	-2.936128	-1.464996	1.048663	-3.550895	0.2530315	1.730153	-1.223542	1.582906
-3.679527	-3.236115	-6.651477	-0.6031779	-1.565725	2.01824	-1.321119	-1.339159	5.97974	-6.231969
-1.410305	-4.040804	-0.6121985	-0.2075075	-1.793006	0.9327395	-1.81949	-2.192833	6.937036	2.077374
1.893611	-1.461116	6.27891	2.956353	3.670396	-0.8131682	-2.519559	-3.140473	-2.476796	3.411617
0.6553137	-0.6718531	1.400701	0.3658872	-1.863441	-0.4773768	-1.340879	2.045357	0.2116262	-0.1790116
0.1657577	-5.850173	2.245379	-5.306739	1.253184	3.376532	1.013103	0.9148354	1.129631	2.346767
4.554255	-8.823373	0.902301	-0.5643387	5.252437	-4.491549	0.9104032	1.289897	1.591532	2.263339
-0.4257749	2.848157	-3.524925	0.9070795	2.341023	0.1066828	-6.129809	3.503089	4.947363	-0.4891699
-0.002150642	0.9295431	-1.185546	-0.9485495	-1.019898	3.35402	-4.755395	1.985066	0.4690396	0.8675186
-2.136811	0.3444212	0.6978938	-0.3058204	-0.5568158	2.621134	8.243274	0.4372794	-4.43057	-0.6874363
0.2071107	-3.738673	1.346065	-0.7393261	-5.408331	-2.318201	3.732549	-4.544407	-1.257332	0.01508634
-3.388108	3.408786	-3.076975	2.336686	-1.018583	3.768296	0.7058189	5.143276	2.882085	1.362666
-5.506725	-2.877929	7.125335	1.83351	0.05995687	4.480552	-0.21631	-1.830316	0.1002002	-3.750928
2.795031	4.062062	-4.063446	-1.179523	-0.6860829	-1.619303	-0.4329924	3.196271	2.406861	6.246459
-0.8152341	3.976372	-2.053633	2.154654	-0.4366743	-1.656769	0.2761478	1.928151	1.486428	-1.208063
-3.150163	-4.344489	1.943722	-0.1679478	-4.890016	2.644854	6.724869	-5.878913	0.7697918	1.415427
-0.5658523	-6.470852	-1.701041	1.767246	1.21591	0.3985509	2.86996	-0.1013196	2.892574	1.007657
1.15631	1.844868	4.226478	-0.6100846	0.6762451	-0.280195	-2.701155	1.683729	-5.942394	-2.478409
-0.1877495	-1.528746	-3.711772	-2.383464	-1.978932	-1.633806	-5.079587	4.692695	4.70869	-5.619688
0.09465103	2.318617	-3.663167	-2.44513	-5.744038	3.027881	1.333965	0.3532667	1.273885	6.5845
-2.554278	7.348835	0.1792135	1.708382	-0.1215992	1.102859	-9.042263	2.21259	0.3077504	-6.144305
2.100911	-1.898981	2.469119	-3.67375	0.7978532	-2.269915	0.5977723	1.687671	-0.5575046	-0.6664687
-0.7066247	2.92521	5.309492	-9.293937	-4.159599	4.643689	-1.335024	-1.186244	-7.388289	-5.528041
-0.5042114	6.507795	0.8474047	-0.01613152	0.9164385	0.8103357	-3.499373	2.925657	-4.248036	-4.736664
-2.527296	-0.4829957	-1.684927	0.7765822	-3.806913	2.810341	-3.390271	-0.5786899	2.717566	0.08499902
-0.0816996	4.533542	-5.538765	2.626657	-1.30238	-2.515253	2.582676	-0.896228	1.515819	1.567845
-1.233415	3.098104	5.807244	-4.247331	-3.713645	6.814135	4.233017	-6.900464	-8.151781	3.097158
1.824507	-4.087593	5.095593	4.214236	4.325854	-4.271624	-3.419147	-2.470924	0.7878247	1.041548
-4.815475	-3.098291	0.8309743	1.69206	-5.982228	4.409521	1.841105	-3.722698	4.711429	1.57636
-1.019585	-0.2390651	-2.874965	2.505244	4.646923	0.4427511	0.9265574	0.2752901	0.922536	-2.623286
2.594492	-3.483896	-3.000506	1.308885	4.257381	-6.899647	-3.797747	2.568749	7.166953	-1.519176
0.4617383	0.143971	1.288374	-0.5328456	-2.435808	-0.2278277	2.43442	-2.294121	-3.469541	0.6308839
-1.032796	-0.06255405	-3.998399	4.146378	-0.6378343	-1.468432	-0.08210648	-0.3159275	4.133239	0.3971158
1.61977	-3.229986	2.368775	-4.535075	-1.016372	0.205478	-3.997274	1.268109	-0.5738105	-1.572534
-0.3614189	-4.002085	2.298657	-1.084232	-3.802072	1.427168	5.013836	-2.5528	1.659391	6.488291
-3.403559	-3.945061	4.12856	3.966233	2.152927	3.327534	-0.1455816	1.952853	0.7444241	-0.8235482
1.048458	-2.174114	3.966668	-0.2131783	2.957845	1.770156	-2.702243	0.5291727	-0.1703126	3.783964
0.6647749	-0.6568043	3.415974	-6.377388	-0.03294667	7.047883	1.029043	-1.856131	-5.727397	3.525965
4.208784	-4.436356	1.009707	-0.6208602	5.627502	-5.624132	3.716035	-1.412252	0.05631901	2.292305
-0.6596662	-0.6025984	2.592667	0.3078593	0.5291811	-0.4552491	-4.567671	2.96556	1.029653	-2.876532
0.9751259	-6.789597	1.632926	-2.534546	2.118175	-2.247168	-5.019956	2.136934	3.362148	-4.162308
-0.4748279	-4.464298	-3.605398	-1.182759	-1.334734	4.014383	7.436499	-4.642763	-0.4768242	5.064752
3.194535	0.4517934	-1.271621	-0.2233495	-1.618606	-2.464449	0.04032837	-0.6110132	-1.432525	3.410426
-0.5969038	-1.673706	-2.326513	4.818803	0.8226066	-2.003071	0.5565921	-0.3920523	3.93617	0.8159665
0.3756432	-1.532623	4.225641	-3.076338	1.838975	4.105148	2.941206	-0.9898067	-5.6125	1.856321
0.5883759	-3.426278	1.912351	0.5742581	0.2449532	0.8491257	-3.553917	1.131038	1.909838	2.531495
-0.6560377	1.369958	-3.960973	-1.42741	-4.735404	7.171128	4.47026	-2.106446	-3.985155	6.486763
-1.210209	3.868711	-3.132819	1.587206	1.733065	-0.4679963	-3.672947	1.061705	2.614948	-4.382389
0.4231955	-1.771963	-0.009718669	2.753556	1.354635	-4.219746	3.831949	1.4904	1.832288	-0.295433
-2.399529	5.473671	2.968184	2.21914	-1.261367	4.198045	-1.756246	-0.05042528	-3.074127	0.3046435
2.491652	-2.057983	-5.080518	2.091178	1.262283	-1.884142	0.4971995	-2.328414	4.533048	8.340132
0.5887971	2.260218	-0.8789399	1.888724	-0.3977645	-1.410459	2.201102	-2.279981	-4.446999	-1.348068
-0.249122	-0.9969446	0.3032164	1.949918	-2.740736	-2.315443	0.6791946	-0.9482863	2.031981	1.9549
0.4897487	3.887883	1.146481	0.8735069	0.04810863	-2.083543	0.39085	4.459584	-0.733825	0.1396435
0.683469	2.824136	-3.469106	-2.033592	-4.177145	-0.8332367	7.913539	1.086926	-2.593753	2.677743
1.063733	1.225113	3.381073	-1.022154	-2.54859	-0.01664736	4.375378	-2.718949	-4.784386	3.694279
-2.349997	2.155842	4.001634	1.170747	3.080328	2.743325	-2.993158	-4.217999	-2.780108	-3.958198
0.2370988	-2.613072	-2.070809	-1.931319	-2.030052	-2.225939	2.980508	1.91465	1.358527	-1.357096
1.385669	2.083672	0.915629	-2.754474	1.661781	-0.8664972	-4.983815	0.5891544	-0.2010331	-2.388465
-2.791903	3.079033	1.472868	3.018716	-2.391188	-0.4749324	3.119243	-4.512802	-2.120924	-2.400953
0.9113331	3.380563	-2.455568	-1.276404	2.996202	0.1385575	4.625605	1.362738	-1.143336	2.883737
3.132315	0.4398132	2.009352	-1.180817	-1.361366	-0.7838872	0.7464758	-0.7798954	-3.538694	4.043564
-0.5379393	0.1562358	-0.6865231	-3.827406	-6.696669	2.290245	0.5585223	1.456576	1.383758	3.374082
-1.442398	2.431075	0.8704417	-2.072926	-1.006864	4.67271	7.984031	-0.9809503	-8.712503	-2.03887
-0.5212928	1.954995	0.2283619	1.917941	-0.05943479	0.03224431	1.660612	-2.72899	0.6438466	3.217308
-0.09266171	-3.190721	3.346116	-0.3274604	-2.105097	-0.8637158	-2.712916	-0.5603694	-0.483437	-3.411837
-1.128279	-2.334233	1.352295	4.433961	3.974137	-4.048724	-8.280398	-0.6732663	6.132915	-6.011918
1.954664	1.240385	3.113803	1.602676	1.759806	-2.876328	0.213159	1.913273	-1.294248	2.444114
1.857886	-5.867743	0.4592634	-1.176854	2.573522	0.4357098	-0.2131137	0.8602767	1.381347	2.192087
2.20139	4.150177	-4.62611	-2.618639	-0.7590247	-0.5986521	0.004697269	1.669886	0.2377575	2.61383
-3.274658	1.001561	0.1790941	0.05081781	-1.015014	0.8771842	-10.62203	1.425638	3.391948	-10.34799
-2.367922	2.607656	7.95773	2.660361	-3.975166	-2.053941	-1.973457	-1.827582	0.5209651	0.04440053
0.3689852	3.253097	0.9130149	1.736689	0.8697	-0.1708297	1.782155	5.13557	-2.524379	1.348915
-0.4675428	-1.944924	1.865396	3.701619	-4.125903	-5.508571	9.625433	-4.99152	-0.3038269	0.7454156
-0.749459	7.875381	-0.7282753	-1.656512	-3.002413	-1.545362	-0.6719055	-0.9235868	-2.802047	-5.438526
-1.98813	-0.3086258	-0.2982458	-4.079273	-2.983169	6.253948	2.19794	1.054441	-3.166914	-1.029132
1.015041	-3.16883	2.00783	-3.228302	-0.3433181	1.856461	3.143957	0.5715221	-2.658463	3.107421
-6.34361	-3.17672	4.141443	-0.04689977	-3.149485	9.067674	3.627014	-2.495198	-1.457553	-1.358034
-1.203202	-1.313937	6.557149	2.467371	3.210635	0.2835785	-0.5600629	-1.519064	0.3097341	-0.2792048
-0.7300952	-5.10524	-0.4832747	2.084814	-1.996531	-4.418356	-2.716092	-0.3630822	6.286438	-2.468532
